company_id,company_name,industry,years_in_business,employee_count,annual_revenue,net_income,total_assets,total_liabilities,current_ratio,quick_ratio,debt_to_equity,interest_coverage_ratio,region,country
COMP_003563,HappenMr Ltd,retail,37,303,30375406.04,3337753.64,38427611.14,20087868.93,1.6077,0.967,1.0953,3.2992,North America,United States
COMP_003564,Burns & Barker Ltd,professional_services,34,172,42151423.85,3584690.64,74561618.74,32330412.66,2.1967,1.3889,0.7656,3.7624,Europe,United Kingdom
COMP_003565,Brown Group,technology,31,1108,229757280.64,6111106.07,125000994.48,61916802.19,1.3386,0.692,0.9815,3.225,Latin America,Chile
COMP_003566,House & Fitzgerald and Sons,healthcare,23,1898,726381045.92,24471719.79,463791447.35,205890133.69,1.6861,1.4914,0.7983,2.4647,Asia Pacific,Japan
COMP_003567,MeanAlready LLC,professional_services,42,448,57641613.72,8072323.23,56478516.19,27174250.14,2.4927,1.4451,0.9273,6.4283,Asia Pacific,Hong Kong
COMP_003568,"Mann, Johnson and Wade",manufacturing,23,6674,1337752551.02,37038457.62,784993475.34,265895958.53,2.5454,1.408,0.5122,2.9988,North America,United States
COMP_003569,Hernandez & Jacobs Ltd,transportation,29,1197,779278792.8,124121586.72,778443306.34,195436966.74,1.9576,1.7398,0.3352,14.9444,Latin America,Chile
COMP_003570,Hernandez & Wright PLC,construction,29,3286,431790471.96,24439614.5,216311468.08,56619070.9,1.557,0.9362,0.3546,10.9989,North America,Canada
COMP_003571,RecognizeThought and Sons,professional_services,21,150,31730611.92,2923367.57,20298829.45,9037134.22,2.4938,2.0143,0.8025,5.4988,Asia Pacific,Australia
COMP_003572,Wilson Inc,healthcare,29,683,540332591.84,57431480.57,350164839.85,160368749.46,3.1695,2.1858,0.845,11.804,Asia Pacific,Hong Kong
COMP_003573,Newman & Rangel Group,financial_services,50,23518,4202139311.41,157208753.19,3939089164.99,977714666.01,3.1155,1.6343,0.3302,3.2829,Latin America,Chile
COMP_003574,Mccarthy Inc,energy,39,39148,9895038753.1,1248209330.36,8680313207.83,2434387791.22,2.528,1.8969,0.3898,7.5454,Latin America,Mexico
COMP_003575,Stone & Lopez Group,manufacturing,15,10298,1780143428.98,114935989.76,891792528.11,485390559.91,1.743,0.9513,1.1944,6.8791,North America,United States
COMP_003576,CompanyThemselves Group,construction,23,492,188876295.0,28035117.09,128723469.63,48669452.85,2.0176,1.4689,0.608,8.5646,Asia Pacific,Hong Kong
COMP_003577,EntireRole LLC,financial_services,22,4959,983880920.92,127094490.62,1108364928.24,349131357.95,1.9122,1.4409,0.4598,7.753,Europe,Switzerland
COMP_003578,"Ponce, Barrett and Reyes",energy,16,44122,4919455747.2,396210863.04,5191500614.43,3086678905.19,1.4863,0.7723,1.4665,3.1538,Asia Pacific,Singapore
COMP_003579,Parker & Jenkins Ltd,construction,23,2959,372112518.66,38206668.46,238067321.92,72440058.12,2.9321,2.3658,0.4374,8.0585,Latin America,Mexico
COMP_003580,TrueBehind Inc,transportation,4,1713,497643380.05,24275449.83,578658418.39,334463311.83,2.9578,1.6525,1.3697,1.9674,Asia Pacific,Australia
COMP_003581,ProvidePage LLC,retail,2,375,242624069.93,7558892.75,176517521.8,117873762.54,1.8803,1.4793,2.01,2.0404,Europe,France
COMP_003582,TeachCharacter LLC,hospitality,49,772,167807853.8,4221326.69,108380635.96,43891962.34,2.1418,1.6912,0.6806,2.6511,North America,Canada
COMP_003583,Goodman Ltd,manufacturing,32,6565,729193520.34,36333534.86,629269092.97,244730275.05,1.3587,0.9214,0.6364,3.8037,North America,Canada
COMP_003584,Sanders & Parker and Sons,construction,11,1561,430598364.03,12494260.86,349176449.87,154409194.92,2.1461,1.1467,0.7928,2.2949,Europe,United Kingdom
COMP_003585,Smith-Jones,healthcare,37,3081,409770776.95,53995857.92,606123633.48,227933905.82,3.52,2.7714,0.6027,5.5502,Latin America,Chile
COMP_003586,"Butler, Butler and Roberts",transportation,26,1824,334950774.62,17041513.27,208714720.17,83633384.61,1.5552,1.0666,0.6686,3.6417,Europe,France
COMP_003587,Jackson-Brooks,transportation,3,1042,459450012.09,58596240.17,388124937.77,202191686.9,1.8547,1.4006,1.0874,6.2089,Latin America,Chile
COMP_003588,Padilla & Gonzalez and Sons,hospitality,24,1195,152726944.78,20149195.45,193712157.82,66044881.87,1.4728,1.0326,0.5173,4.6695,Europe,France
COMP_003589,Shaw & Rodriguez PLC,transportation,16,762,134742007.59,7945089.26,149037853.81,91577916.07,2.2969,1.9496,1.5938,2.4651,Asia Pacific,Singapore
COMP_003590,Lopez Inc,manufacturing,5,2046,400874239.59,33357737.93,230390243.81,109810621.87,1.9115,1.5538,0.9107,4.8552,North America,Canada
COMP_003591,SoCover and Sons,professional_services,13,437,95168760.15,12859233.69,140896064.68,44881580.99,3.1848,2.7412,0.4674,7.2806,Europe,Germany
COMP_003592,Green & Barrera Group,manufacturing,23,466,359228338.49,26688308.78,701377181.66,218359191.97,2.0717,1.2373,0.4521,2.709,Europe,United Kingdom
COMP_003593,Alexander PLC,energy,20,7867,5698886813.41,757409511.8,4842984489.54,2354490679.45,2.7439,1.6927,0.9462,6.4543,Latin America,Mexico
COMP_003594,Oneill and Sons,transportation,1,2193,583521322.0,31986319.26,449108335.24,312786066.7,1.6375,0.9473,2.2945,4.3497,Europe,France
COMP_003595,BaseFinally Inc,retail,26,2130,245832982.1,39448167.34,172621358.28,69911226.06,3.3381,2.9679,0.6807,11.8566,Latin America,Chile
COMP_003596,Gray & Hill LLC,financial_services,47,25341,3227278790.4,233237825.8,2356843835.1,1226582924.99,1.1268,0.7454,1.0852,3.5469,Latin America,Mexico
COMP_003597,Johnson & Young Group,technology,25,208,115683536.17,17587022.86,69004591.88,22628071.22,3.5212,2.5783,0.4879,21.858,Europe,United Kingdom
COMP_003598,Chambers & Garcia Inc,financial_services,29,17112,2767784716.21,179829911.87,3380633294.99,1634833746.38,2.8438,1.4789,0.9364,2.8235,Europe,United Kingdom
COMP_003599,Adams Inc,hospitality,31,586,75062477.79,3375173.91,110711595.98,31474136.41,1.093,0.7702,0.3972,2.6668,Europe,Switzerland
COMP_003600,Ortega Inc,healthcare,24,3257,663358923.33,107894177.28,396862387.74,215973223.99,2.9778,1.9267,1.194,11.4434,Latin America,Brazil
COMP_003601,Davis PLC,construction,33,426,74905653.97,2200141.84,87483499.69,29684435.86,3.8054,1.9496,0.5136,1.9429,Asia Pacific,Hong Kong
COMP_003602,Conner Group,retail,8,2181,286296953.59,34799241.22,154413265.99,61745076.3,1.488,0.7446,0.6663,12.6742,Europe,United Kingdom
COMP_003603,Morrison LLC,healthcare,23,1442,189344003.61,12403178.47,189617077.69,83817306.67,2.9151,2.1844,0.7922,3.616,Latin America,Chile
COMP_003604,WorkMention Group,professional_services,25,191,28224984.78,4386792.08,14188483.34,6227288.13,2.9217,2.1647,0.7822,22.0917,North America,Canada
COMP_003605,Sherman PLC,professional_services,9,106,22261625.13,487573.27,12638670.23,5768239.11,2.3411,1.6782,0.8396,3.0619,North America,United States
COMP_003606,Jordan & Wood LLC,healthcare,49,690,186923590.97,6881098.42,101546423.53,51152879.65,1.6597,1.3224,1.0151,5.3071,Europe,Switzerland
COMP_003607,Key & Montoya LLC,financial_services,39,17468,4130297648.29,416716482.92,5993338361.18,1444121384.23,2.7085,1.3904,0.3174,8.9329,Europe,United Kingdom
COMP_003608,"Ross, Bishop and Hester",energy,28,28780,2892790298.23,405635551.43,1530091354.81,698778750.94,3.893,2.798,0.8406,9.0191,North America,Canada
COMP_003609,Marks Inc,technology,17,3457,463634767.15,38866009.47,349372038.4,174385223.16,1.895,1.6915,0.9966,7.3546,Europe,Germany
COMP_003610,Smith Ltd,energy,49,27077,9700768927.18,1199261229.05,8251050876.77,4073590955.85,3.7668,2.3191,0.9751,9.7079,Europe,France
COMP_003611,InterestShare and Sons,technology,16,472,286058974.5,27778139.62,171894287.05,49833004.62,2.0735,1.6747,0.4083,11.2319,Asia Pacific,Australia
COMP_003612,AgreePlay Inc,hospitality,25,234,29457223.41,3145453.38,18712294.91,6054765.91,3.8872,2.886,0.4784,14.7631,Europe,France
COMP_003613,TroubleNice LLC,transportation,33,906,380802760.95,56114997.34,269478867.21,135290716.93,2.5968,1.4975,1.0082,14.2811,Europe,United Kingdom
COMP_003614,Tapia and Sons,hospitality,36,528,159748720.41,14039386.29,109141217.1,36876317.75,2.0547,1.596,0.5103,8.2125,North America,United States
COMP_003615,Richardson PLC,professional_services,23,201,37055377.51,4885839.8,54784176.89,17948176.04,1.9535,1.5579,0.4872,5.6168,Latin America,Brazil
COMP_003616,Parks Group,technology,3,310,44421591.93,5573157.72,34921038.13,17640834.82,2.51,1.3646,1.0209,5.5428,Europe,Germany
COMP_003617,MyselfJob Ltd,technology,47,475,278835670.55,32037028.37,183737440.92,53822635.79,1.9747,1.1841,0.4143,11.0144,Asia Pacific,Hong Kong
COMP_003618,Lopez Ltd,healthcare,10,5880,845895247.24,89843497.24,537157579.26,309914481.08,2.7759,2.0142,1.3638,6.371,North America,United States
COMP_003619,Rosario LLC,energy,10,25936,7969467552.08,769417837.76,12041966665.14,7496410247.69,1.1973,0.6447,1.6492,2.4208,Europe,Germany
COMP_003620,Smith LLC,professional_services,26,108,17924752.44,2525871.53,9473380.54,2684451.39,2.9755,2.4559,0.3954,26.6736,Latin America,Chile
COMP_003621,Montes Ltd,technology,1,3311,336709542.59,8286400.36,450721622.6,203599473.29,2.9939,1.5244,0.8239,1.8301,Latin America,Mexico
COMP_003622,Nguyen & Wallace PLC,transportation,16,806,228299220.8,11321868.04,172623301.09,84894670.83,3.6773,2.1213,0.9677,3.2537,Europe,France
COMP_003623,MemoryInstead Ltd,manufacturing,33,3363,444232993.76,12229573.47,361165219.44,163242092.02,2.8794,1.8011,0.8248,2.9432,North America,Canada
COMP_003624,"Bauer, Bailey and Crosby",technology,40,4185,437161814.88,62546704.64,232518441.5,127987179.24,1.5028,1.1367,1.2244,10.3269,Europe,France
COMP_003625,YearWord Group,manufacturing,6,4686,506841215.95,10918874.25,404538595.8,163405595.17,1.5595,1.3563,0.6777,1.9934,Asia Pacific,Japan
COMP_003626,ReasonTough Ltd,transportation,37,1787,270614873.05,27979903.2,154113123.0,80151476.96,2.1071,1.3369,1.0837,7.0987,Asia Pacific,Australia
COMP_003627,Stein & Navarro LLC,retail,41,13,2325388.6,170961.39,3290992.71,1299456.38,1.4067,0.8752,0.6525,4.0535,Europe,Switzerland
COMP_003628,PolicyDay Ltd,technology,10,563,435463848.03,43650192.0,297178485.3,143710269.58,1.356,0.8485,0.9364,9.6591,Asia Pacific,Australia
COMP_003629,Thomas PLC,transportation,34,1227,794668865.08,112483262.34,401083227.94,127605436.38,1.8723,1.6542,0.4666,12.9024,Asia Pacific,Australia
COMP_003630,"Glover, Moran and Johnson",manufacturing,18,4452,1258384580.83,190467404.87,1517207640.76,390089101.43,1.3321,0.7011,0.3461,10.6669,Europe,United Kingdom
COMP_003631,Jimenez & Miller Ltd,transportation,33,912,752763106.3,97671469.71,496727509.19,272528383.63,2.1019,1.6091,1.2156,6.9845,Latin America,Mexico
COMP_003632,"Archer, Owens and Mosley",construction,4,213,80264040.88,8211967.61,59673873.85,30730647.98,3.0285,2.0873,1.0618,5.7015,Latin America,Chile
COMP_003633,Olson PLC,professional_services,28,115,46103197.66,5766711.42,48095293.27,12522296.42,2.0343,1.7121,0.352,8.2488,Latin America,Mexico
COMP_003634,EffectEither and Sons,construction,13,255,178853596.74,9158769.43,160217661.34,46765081.88,1.0613,0.5787,0.4122,6.6938,Latin America,Mexico
COMP_003635,ConferenceSome Ltd,manufacturing,9,424,196615287.25,4992881.26,328198330.52,218848738.33,2.8763,1.9945,2.0014,1.1267,Asia Pacific,Australia
COMP_003636,Graves Inc,professional_services,47,442,48869983.28,2876016.12,33167734.32,17616424.66,1.6413,1.183,1.1328,3.2116,North America,Canada
COMP_003637,LearnSenior Inc,construction,26,935,460766126.92,64152077.36,321723184.63,145621800.18,1.9192,1.1956,0.8269,6.9956,North America,Canada
COMP_003638,Hickman LLC,healthcare,8,422,44858823.46,1520241.18,36143478.04,24848237.71,1.2123,0.8888,2.1999,1.8064,Asia Pacific,Singapore
COMP_003639,Orr & Miranda and Sons,technology,12,1122,146438995.83,11011750.04,210600150.95,93260368.83,1.4054,1.1752,0.7948,3.5189,Asia Pacific,Hong Kong
COMP_003640,"Scott, Alvarez and Merritt",transportation,5,342,215465526.84,24359665.12,180679393.49,103461717.12,1.6792,0.8569,1.3399,4.6504,Latin America,Chile
COMP_003641,Martinez & Taylor PLC,hospitality,17,182,48391184.08,5636702.09,52676975.15,14686008.5,3.0286,2.5141,0.3866,6.6283,Europe,France
COMP_003642,Schultz Group,transportation,39,1887,909350206.36,138965322.86,819957808.16,309029690.33,1.1892,0.7418,0.6048,7.7479,Latin America,Brazil
COMP_003643,BelieveStuff Ltd,construction,5,2308,236694181.85,18829404.69,147038747.64,94900703.88,2.3845,1.4744,1.8202,4.7112,Latin America,Mexico
COMP_003644,GoTry and Sons,energy,45,22222,4689679158.75,204313576.72,2543254857.22,1173243991.46,1.7331,1.3061,0.8564,5.9655,North America,Canada
COMP_003645,"Miranda, Burke and Schneider",financial_services,8,31448,3805272455.85,462224912.37,2256032337.77,964117325.67,2.7871,2.0991,0.7463,11.1378,Latin America,Chile
COMP_003646,Bennett & Love Ltd,professional_services,47,26,15871974.3,532034.75,8625347.71,3841897.08,3.4207,2.5736,0.8032,4.0332,North America,United States
COMP_003647,Hardy & Valdez PLC,healthcare,50,2463,489829027.33,82675584.23,746128032.37,291468939.45,3.79,2.786,0.6411,8.8811,Asia Pacific,Hong Kong
COMP_003648,Burch & Kim and Sons,financial_services,4,10518,2155626218.46,128375617.63,2128183951.11,1330731202.4,2.3089,1.456,1.6687,2.3408,Asia Pacific,Singapore
COMP_003649,Walker Inc,construction,20,800,300470791.82,49984948.32,183331367.93,87931897.79,1.6578,1.033,0.9217,11.1401,Europe,United Kingdom
COMP_003650,Miller-Davis,financial_services,5,28097,4997792939.22,92023343.28,5323281460.79,3093720379.63,0.9592,0.5418,1.3876,1.7182,North America,Canada
COMP_003651,Yang & Pineda Ltd,technology,40,1735,384954998.15,33932538.63,199883731.95,76059506.71,2.1094,1.1011,0.6143,11.5039,North America,Canada
COMP_003652,YearBusiness PLC,manufacturing,4,2768,801752749.0,48458643.88,1598375731.78,1058561388.97,0.9452,0.8104,1.961,1.9778,Asia Pacific,Singapore
COMP_003653,Anderson-Edwards,manufacturing,14,9675,1656830574.03,128118695.61,1208870883.43,451264785.65,1.2435,0.9911,0.5956,5.1727,Europe,United Kingdom
COMP_003654,Ray-Smith,transportation,26,686,179001279.68,25148104.03,189176352.36,102769282.6,2.2181,1.3264,1.1894,7.3572,North America,Canada
COMP_003655,Brown & Nichols Group,transportation,38,365,40159049.45,5929834.44,21874778.48,8104128.42,2.0047,1.3475,0.5885,18.7191,Europe,France
COMP_003656,LandFront LLC,technology,32,535,103019737.86,15760180.16,55592461.84,17202324.9,3.2995,1.7095,0.4481,18.2283,Europe,Switzerland
COMP_003657,"Peck, Martinez and Alvarado",hospitality,37,465,68741899.67,3713893.94,62474436.18,33634219.04,1.5102,1.1946,1.1662,4.4834,Latin America,Chile
COMP_003658,PerformanceDoctor Inc,retail,33,1477,256269217.21,36652868.31,201169413.41,55882248.12,1.2223,0.7122,0.3846,11.3387,Europe,Germany
COMP_003659,Smith-Phelps,manufacturing,10,4329,1234106989.68,58433261.88,994689951.32,316007409.05,1.6449,1.1674,0.4656,6.9316,Europe,France
COMP_003660,Stewart & Cabrera LLC,hospitality,17,1216,182210537.73,15219443.93,198462662.11,58688921.66,3.5855,2.0356,0.4199,8.4481,Asia Pacific,Singapore
COMP_003661,Hood Group,transportation,38,3353,514755469.45,32239418.71,345930103.93,146210020.68,1.1993,0.6576,0.7321,4.0401,North America,Canada
COMP_003662,Frazier and Sons,financial_services,31,9150,2511365466.68,322522696.11,4121785722.91,1185512582.34,2.7867,1.8696,0.4037,5.0668,Asia Pacific,Singapore
COMP_003663,Guzman & Thomas Ltd,financial_services,13,1231,260712619.02,23105136.61,144815474.69,49928876.75,2.6918,1.8394,0.5262,7.191,Europe,France
COMP_003664,TimeSuddenly Ltd,retail,29,113,19385953.22,2937618.98,9837876.05,3224399.92,2.9492,2.3849,0.4875,12.64,North America,Canada
COMP_003665,Johnson LLC,healthcare,6,3567,553404162.11,48911919.96,1011602939.57,504574485.64,2.6771,2.1224,0.9952,3.373,Latin America,Mexico
COMP_003666,Parker & Mooney Inc,healthcare,32,2809,440987720.18,45577891.62,657130922.91,230813966.3,3.0747,2.3756,0.5414,6.2597,North America,Canada
COMP_003667,Shea-Mccarthy,manufacturing,9,2989,1679968986.01,221344419.14,1191136449.9,813562355.02,1.5242,0.9189,2.1547,5.6557,Latin America,Mexico
COMP_003668,Welch-Lewis,energy,44,8072,1648761867.88,164203214.55,2228612226.45,719113441.42,3.6533,2.3586,0.4764,5.2019,Europe,Netherlands
COMP_003669,Carter Group,professional_services,36,25,2984680.38,172338.36,1495614.97,494215.36,2.5094,1.9905,0.4935,5.961,Europe,Netherlands
COMP_003670,ArtistTake LLC,energy,41,19530,4517935740.9,514607660.64,2541236688.37,947086817.02,2.2006,1.6676,0.5941,18.6045,Latin America,Chile
COMP_003671,Hernandez Ltd,retail,4,629,120264321.26,2463967.76,154259470.39,61721978.08,3.1771,1.6057,0.667,1.9595,North America,Canada
COMP_003672,Clark & Oconnor and Sons,professional_services,10,27,5436630.15,504741.53,6378822.63,2480381.92,2.9484,1.7865,0.6362,4.0605,Latin America,Mexico
COMP_003673,"Fitzgerald, Leblanc and Parsons",transportation,37,1760,727352303.98,43289420.84,953109395.78,272629088.75,2.2059,1.7416,0.4006,3.7897,Asia Pacific,Singapore
COMP_003674,Gates & Luna LLC,manufacturing,40,1650,232070069.91,14489279.93,145648546.43,46446626.74,2.1703,1.5836,0.4682,4.8699,Asia Pacific,Japan
COMP_003675,Joyce Ltd,hospitality,6,780,122055580.5,13661052.2,85617577.78,40523637.38,2.0766,1.5621,0.8986,6.4892,North America,United States
COMP_003676,WhileThus and Sons,financial_services,2,7563,1412438253.33,120123386.2,1668194364.3,1140300747.8,1.8156,1.6306,2.1601,2.461,Europe,Germany
COMP_003677,AgeOfficial Group,manufacturing,25,1116,355257140.21,35600335.62,209481294.85,96495790.42,3.0731,2.132,0.8541,10.2542,Asia Pacific,Singapore
COMP_003678,Henderson-Kennedy,technology,50,336,190496009.94,7434716.2,133424014.38,56719894.79,3.2631,1.8742,0.7395,2.6878,Asia Pacific,Japan
COMP_003679,Todd-Myers,energy,45,24254,8024385473.42,1430230065.46,4799147789.75,1799999791.98,2.6034,1.4824,0.6002,11.3259,Asia Pacific,Japan
COMP_003680,Rose LLC,construction,47,316,199086320.57,4922587.14,124182910.11,43355779.94,2.3679,1.9832,0.5364,2.7916,Asia Pacific,Hong Kong
COMP_003681,FearSame and Sons,hospitality,6,1467,150403160.19,6584459.97,81529625.23,49603385.98,1.9594,1.1312,1.5537,3.2958,North America,Canada
COMP_003682,"Chase, Long and Anderson",energy,4,6652,1298588653.15,138029577.14,681354657.2,360994454.87,2.4689,2.0815,1.1268,9.2957,North America,Canada
COMP_003683,Goodwin & Carpenter Inc,energy,23,12018,7739075625.67,934324069.3,4054968199.95,1726393510.04,3.7328,2.7577,0.7414,7.7377,Latin America,Mexico
COMP_003684,ToWorry Ltd,manufacturing,13,3370,481497316.56,35304009.87,243776091.87,121183508.27,2.4633,2.0187,0.9885,5.6688,Europe,Netherlands
COMP_003685,FlyLot Ltd,retail,44,2502,339341778.68,21481316.66,463191126.34,201150611.52,3.4755,1.9537,0.7676,3.677,Latin America,Mexico
COMP_003686,Martin and Sons,manufacturing,12,11085,1135905294.13,45914410.79,635731527.6,349026281.81,1.2846,0.9741,1.2174,2.9834,Latin America,Brazil
COMP_003687,LetterSafe Group,professional_services,2,702,92949899.36,10866793.07,104902435.5,46435813.11,1.8521,1.0008,0.7942,4.7461,Asia Pacific,Australia
COMP_003688,Carter & Thomas and Sons,technology,33,1331,194273936.47,26954442.18,227827168.95,89232078.85,1.1098,0.6943,0.6438,5.4509,Europe,France
COMP_003689,SummerSmile and Sons,financial_services,15,2665,340164292.28,10666767.68,293436357.62,87451528.92,2.7956,2.1054,0.4246,4.8711,Europe,Germany
COMP_003690,"Curtis, Cox and Chase",transportation,41,107,28963930.7,1079711.96,27909490.19,9024532.06,3.8744,2.314,0.4779,2.9337,Europe,France
COMP_003691,Garcia and Sons,construction,35,3294,414294987.68,46875513.64,582600740.3,265487455.41,1.1333,0.985,0.8372,5.9965,Asia Pacific,Singapore
COMP_003692,HoweverLate Ltd,manufacturing,33,8109,1054223918.95,178443842.44,1033697255.23,287283965.36,2.632,1.9192,0.3849,10.4948,North America,Canada
COMP_003693,Howe Inc,financial_services,39,31338,3878467818.66,459161355.97,5874974934.81,1978573963.44,1.7516,1.1688,0.5078,7.519,Latin America,Brazil
COMP_003694,Kelly & Wells Inc,transportation,45,1881,242081344.01,16791433.46,224347840.33,84790996.65,2.2679,1.1438,0.6076,5.429,North America,Canada
COMP_003695,Baird Ltd,construction,31,451,175816454.03,6365173.9,140965136.01,45544666.61,1.0516,0.7805,0.4773,2.7956,Europe,United Kingdom
COMP_003696,GroundPersonal Group,hospitality,50,60,6990670.57,816446.03,3917665.43,1771468.84,2.1493,1.7363,0.8254,13.4868,Latin America,Brazil
COMP_003697,Sims Group,healthcare,36,7395,961684862.95,87595185.65,677583768.04,176753675.36,3.2019,1.7363,0.3529,11.1223,Latin America,Mexico
COMP_003698,ElectionAlong Inc,financial_services,32,32659,3342660854.44,583204422.87,6410803711.83,3136954365.96,1.3747,1.1386,0.9582,3.9408,North America,Canada
COMP_003699,Sanders LLC,technology,17,2999,466669338.79,37688122.63,713332235.83,211570711.44,2.9533,2.1163,0.4217,3.8445,North America,United States
COMP_003700,Watts and Sons,manufacturing,25,5062,538337850.78,52959301.91,583872665.62,222340048.97,3.381,2.5455,0.615,4.8663,Europe,France
COMP_003701,Delgado & Bennett Ltd,professional_services,23,125,61340629.32,5226311.38,55111474.89,26122701.46,1.6637,1.0515,0.9011,5.3421,Europe,Germany
COMP_003702,"Barrett, Strickland and Hancock",manufacturing,40,12028,1360214936.9,164133766.03,1191863816.32,481224049.98,3.597,3.0353,0.6772,9.4421,Asia Pacific,Japan
COMP_003703,"Reyes, Chen and Wallace",transportation,27,1748,324374203.26,20295604.39,311013540.81,167317573.35,3.0523,2.329,1.1644,4.1768,Asia Pacific,Australia
COMP_003704,ActivityCall Inc,retail,27,2704,424358399.04,37011854.24,338434873.98,91724351.19,2.3598,1.2893,0.3718,6.6816,Europe,France
COMP_003705,Martinez Ltd,energy,13,31956,9474256555.86,991359860.65,5018493066.22,2937587659.85,2.0733,1.5078,1.4117,6.5546,Europe,Switzerland
COMP_003706,Barnett & Hicks Inc,retail,4,1634,442657848.61,38516124.7,277263817.39,180592268.41,2.0618,1.2992,1.8681,4.3225,Europe,Switzerland
COMP_003707,"Berry, Armstrong and Hill",healthcare,20,3822,740371641.06,121381640.59,475444315.77,154166993.07,3.6445,2.3416,0.4799,18.453,North America,Canada
COMP_003708,"Davis, Watkins and Cruz",manufacturing,20,3783,562154712.65,93275898.76,424149668.29,231018922.43,2.4546,1.2597,1.1962,14.0815,Europe,Netherlands
COMP_003709,"Park, Evans and Martinez",technology,13,1175,141526405.01,10180739.41,75225770.07,33404619.27,3.4113,2.7971,0.7987,8.5168,Latin America,Chile
COMP_003710,Nguyen & Reeves PLC,energy,5,51925,9635435188.44,925492027.41,19244155396.85,6589005558.23,2.5249,1.6196,0.5207,3.1466,Asia Pacific,Japan
COMP_003711,Lopez & Hess Inc,financial_services,27,90,61319634.72,2452603.04,38575878.01,12615189.55,3.0767,1.6153,0.4859,6.8444,Europe,Germany
COMP_003712,Hawkins-Herrera,energy,6,35664,7174697233.76,781645499.47,8793466260.19,2956892226.8,1.302,1.0095,0.5066,9.313,North America,Canada
COMP_003713,"Freeman, Stone and Richards",manufacturing,40,9226,1415429863.48,160313898.22,905909663.77,507082577.85,1.9609,1.1692,1.2714,6.8049,North America,Canada
COMP_003714,SellTell Ltd,energy,31,49913,6245760932.45,834124709.32,6648404687.63,2397134954.7,2.5964,1.5927,0.5639,5.7776,Europe,Germany
COMP_003715,Molina and Sons,construction,22,678,495103878.81,16996302.12,263581168.31,80733986.3,1.8721,1.0857,0.4415,7.3023,North America,United States
COMP_003716,Sheppard Inc,technology,26,1463,156627838.45,19930073.04,92965232.71,41989970.62,3.1545,2.5924,0.8237,15.7553,Europe,France
COMP_003717,White & George and Sons,transportation,44,692,346572145.16,34486986.18,189782197.26,105111222.5,1.6231,1.2779,1.2414,6.4178,North America,Canada
COMP_003718,Peters LLC,healthcare,41,480,83544705.93,13091542.59,112989284.51,56073075.52,2.9577,2.5254,0.9852,4.7184,Europe,United Kingdom
COMP_003719,Martinez & Anderson and Sons,transportation,41,4154,448370155.18,57331055.82,668972619.8,178740087.78,3.344,1.7085,0.3646,5.7459,Europe,Germany
COMP_003720,"Martin, Hart and York",construction,37,1079,134219020.49,17457626.53,71976892.43,35017735.82,1.4416,1.2053,0.9475,8.1372,Asia Pacific,Australia
COMP_003721,Miller Inc,financial_services,18,7783,1723499643.87,211354291.7,928971847.16,423168312.59,2.9204,1.8675,0.8366,7.5963,Europe,Switzerland
COMP_003722,Hunter LLC,manufacturing,20,6858,1670797862.61,250504947.97,1117333965.41,350947181.78,3.0488,2.7047,0.4579,20.0811,Latin America,Chile
COMP_003723,OffCongress Group,financial_services,21,14847,4678067722.5,119585826.98,8256565659.82,3679659319.16,2.913,2.1814,0.804,1.6651,Latin America,Chile
COMP_003724,"Smith, Turner and Shah",retail,37,251,94495069.86,16283379.96,56472127.18,29412189.45,1.2963,0.8467,1.0869,9.2921,Europe,Switzerland
COMP_003725,NaturalWest LLC,energy,14,36308,3756463868.96,581140937.23,3982549015.66,2080893518.44,3.2549,2.5288,1.0943,5.7041,Europe,Germany
COMP_003726,ReasonNone Group,hospitality,23,692,185797481.86,25459902.02,115501298.64,28726328.34,1.0446,0.9079,0.331,12.2845,Asia Pacific,Singapore
COMP_003727,Taylor & Henry LLC,hospitality,20,129,13299883.68,1338511.24,18684690.66,7154492.39,1.2029,0.6519,0.6205,3.8945,Latin America,Brazil
COMP_003728,Mills & Andersen LLC,manufacturing,7,323,193797450.94,20755437.31,164500514.91,75202892.91,2.3725,1.3134,0.8422,5.1068,Europe,Switzerland
COMP_003729,PoliceNothing PLC,manufacturing,1,1698,333954068.52,30080967.23,506958276.11,191962780.7,2.2409,1.2381,0.6094,3.1231,Europe,Switzerland
COMP_003730,Clark & Garcia Inc,transportation,21,4615,599260705.79,107264292.0,328014534.48,90733935.23,2.2736,1.5581,0.3824,20.01,Latin America,Chile
COMP_003731,Young & Lopez LLC,technology,12,271,76085663.23,3211604.58,116123582.69,50706098.15,2.0782,1.4818,0.7751,1.8931,Europe,Netherlands
COMP_003732,Chase and Sons,healthcare,14,4434,968235999.54,50016554.43,925096544.1,558503393.06,1.8934,1.0808,1.5235,2.412,Latin America,Mexico
COMP_003733,Bernard & Guzman and Sons,professional_services,11,246,44948095.46,4480664.14,28303773.69,17696425.0,1.0163,0.8724,1.6683,5.4899,North America,Canada
COMP_003734,PerhapsHer LLC,transportation,28,2983,506502780.75,79000004.93,310180306.89,149962867.85,3.6343,3.2405,0.936,14.7727,Asia Pacific,Singapore
COMP_003735,Anderson PLC,transportation,28,2407,254192029.65,22663798.6,245086336.79,110899314.41,2.9762,2.0668,0.8265,7.6087,Latin America,Mexico
